measure,quantile,time,sex,age,value,ethnic
qx,2.50%,2022-2024,Male,61,0.01175,Pacific
qx,2.50%,2022-2024,Male,62,0.01303,Pacific
qx,2.50%,2022-2024,Male,63,0.01418,Pacific
qx,2.50%,2022-2024,Male,64,0.01551,Pacific
qx,2.50%,2022-2024,Male,65,0.01691,Pacific
qx,2.50%,2022-2024,Male,66,0.01854,Pacific
qx,2.50%,2022-2024,Male,67,0.02029,Pacific
qx,2.50%,2022-2024,Male,68,0.02234,Pacific
qx,2.50%,2022-2024,Male,69,0.02465,Pacific
qx,2.50%,2022-2024,Male,70,0.02728,Pacific
qx,2.50%,2022-2024,Male,71,0.03003,Pacific
qx,2.50%,2022-2024,Male,72,0.03317,Pacific
qx,2.50%,2022-2024,Male,73,0.03658,Pacific
qx,2.50%,2022-2024,Male,74,0.04006,Pacific
qx,2.50%,2022-2024,Male,75,0.04412,Pacific
qx,2.50%,2022-2024,Male,76,0.04842,Pacific
qx,2.50%,2022-2024,Male,77,0.05306,Pacific
qx,2.50%,2022-2024,Male,78,0.05829,Pacific
qx,2.50%,2022-2024,Male,79,0.06427,Pacific
qx,2.50%,2022-2024,Male,80,0.0709,Pacific
qx,2.50%,2022-2024,Male,81,0.07756,Pacific
qx,2.50%,2022-2024,Male,82,0.08594,Pacific
qx,2.50%,2022-2024,Male,83,0.09423,Pacific
qx,2.50%,2022-2024,Male,84,0.1029,Pacific
qx,2.50%,2022-2024,Male,85,0.11307,Pacific
qx,2.50%,2022-2024,Male,86,0.12324,Pacific
qx,2.50%,2022-2024,Male,87,0.1354,Pacific
qx,2.50%,2022-2024,Male,88,0.14511,Pacific
qx,2.50%,2022-2024,Male,89,0.15776,Pacific
qx,2.50%,2022-2024,Male,90,0.17308,Pacific
qx,2.50%,2022-2024,Male,91,0.18998,Pacific
qx,2.50%,2022-2024,Male,92,0.20553,Pacific
qx,2.50%,2022-2024,Male,93,0.22233,Pacific
qx,2.50%,2022-2024,Male,94,0.2376,Pacific
qx,2.50%,2022-2024,Male,95,0.25416,Pacific
qx,2.50%,2022-2024,Male,96,0.27194,Pacific
qx,2.50%,2022-2024,Male,97,0.28807,Pacific
qx,2.50%,2022-2024,Male,98,0.30513,Pacific
qx,2.50%,2022-2024,Male,99,0.32625,Pacific
qx,2.50%,2022-2024,Male,100+,1,Pacific
qx,50%,2022-2024,Female,0,0.00533,Pacific
qx,50%,2022-2024,Female,1,2.50E-04,Pacific
qx,50%,2022-2024,Female,2,1.90E-04,Pacific
qx,50%,2022-2024,Female,3,1.50E-04,Pacific
qx,50%,2022-2024,Female,4,1.30E-04,Pacific
qx,50%,2022-2024,Female,5,1.10E-04,Pacific
qx,50%,2022-2024,Female,6,1.00E-04,Pacific
qx,50%,2022-2024,Female,7,9.00E-05,Pacific
qx,50%,2022-2024,Female,8,9.00E-05,Pacific
qx,50%,2022-2024,Female,9,9.00E-05,Pacific
qx,50%,2022-2024,Female,10,9.00E-05,Pacific
qx,50%,2022-2024,Female,11,1.00E-04,Pacific
qx,50%,2022-2024,Female,12,1.20E-04,Pacific
qx,50%,2022-2024,Female,13,1.40E-04,Pacific
qx,50%,2022-2024,Female,14,1.60E-04,Pacific
qx,50%,2022-2024,Female,15,2.00E-04,Pacific
qx,50%,2022-2024,Female,16,2.40E-04,Pacific
qx,50%,2022-2024,Female,17,3.00E-04,Pacific
qx,50%,2022-2024,Female,18,3.60E-04,Pacific
qx,50%,2022-2024,Female,19,4.00E-04,Pacific
qx,50%,2022-2024,Female,20,4.30E-04,Pacific
qx,50%,2022-2024,Female,21,4.50E-04,Pacific
qx,50%,2022-2024,Female,22,4.70E-04,Pacific
qx,50%,2022-2024,Female,23,5.00E-04,Pacific
qx,50%,2022-2024,Female,24,5.30E-04,Pacific
qx,50%,2022-2024,Female,25,5.60E-04,Pacific
qx,50%,2022-2024,Female,26,5.70E-04,Pacific
qx,50%,2022-2024,Female,27,5.80E-04,Pacific
qx,50%,2022-2024,Female,28,6.10E-04,Pacific
qx,50%,2022-2024,Female,29,6.30E-04,Pacific
qx,50%,2022-2024,Female,30,6.70E-04,Pacific
qx,50%,2022-2024,Female,31,7.00E-04,Pacific
qx,50%,2022-2024,Female,32,7.50E-04,Pacific
qx,50%,2022-2024,Female,33,8.00E-04,Pacific
qx,50%,2022-2024,Female,34,8.50E-04,Pacific
qx,50%,2022-2024,Female,35,9.20E-04,Pacific
qx,50%,2022-2024,Female,36,9.90E-04,Pacific
qx,50%,2022-2024,Female,37,0.00108,Pacific
qx,50%,2022-2024,Female,38,0.00118,Pacific
qx,50%,2022-2024,Female,39,0.0013,Pacific
qx,50%,2022-2024,Female,40,0.00143,Pacific
qx,50%,2022-2024,Female,41,0.00157,Pacific
qx,50%,2022-2024,Female,42,0.00173,Pacific
qx,50%,2022-2024,Female,43,0.00191,Pacific
qx,50%,2022-2024,Female,44,0.00209,Pacific
qx,50%,2022-2024,Female,45,0.00229,Pacific
qx,50%,2022-2024,Female,46,0.00251,Pacific
qx,50%,2022-2024,Female,47,0.00276,Pacific
qx,50%,2022-2024,Female,48,0.00301,Pacific
qx,50%,2022-2024,Female,49,0.00329,Pacific
qx,50%,2022-2024,Female,50,0.00359,Pacific
qx,50%,2022-2024,Female,51,0.0039,Pacific
qx,50%,2022-2024,Female,52,0.00425,Pacific
qx,50%,2022-2024,Female,53,0.00463,Pacific
qx,50%,2022-2024,Female,54,0.00502,Pacific
qx,50%,2022-2024,Female,55,0.00543,Pacific
qx,50%,2022-2024,Female,56,0.0059,Pacific
qx,50%,2022-2024,Female,57,0.00638,Pacific
qx,50%,2022-2024,Female,58,0.00692,Pacific
qx,50%,2022-2024,Female,59,0.00755,Pacific
qx,50%,2022-2024,Female,60,0.00821,Pacific
qx,50%,2022-2024,Female,61,0.009,Pacific
qx,50%,2022-2024,Female,62,0.00983,Pacific
qx,50%,2022-2024,Female,63,0.0107,Pacific
qx,50%,2022-2024,Female,64,0.01172,Pacific
qx,50%,2022-2024,Female,65,0.01288,Pacific
qx,50%,2022-2024,Female,66,0.01407,Pacific
qx,50%,2022-2024,Female,67,0.01545,Pacific
qx,50%,2022-2024,Female,68,0.01693,Pacific
qx,50%,2022-2024,Female,69,0.01857,Pacific
qx,50%,2022-2024,Female,70,0.02038,Pacific
qx,50%,2022-2024,Female,71,0.02247,Pacific
qx,50%,2022-2024,Female,72,0.02476,Pacific
qx,50%,2022-2024,Female,73,0.02745,Pacific
qx,50%,2022-2024,Female,74,0.03036,Pacific
qx,50%,2022-2024,Female,75,0.03383,Pacific
qx,50%,2022-2024,Female,76,0.03757,Pacific
qx,50%,2022-2024,Female,77,0.0417,Pacific
qx,50%,2022-2024,Female,78,0.04637,Pacific
qx,50%,2022-2024,Female,79,0.05152,Pacific
qx,50%,2022-2024,Female,80,0.05714,Pacific
qx,50%,2022-2024,Female,81,0.063,Pacific
qx,50%,2022-2024,Female,82,0.06956,Pacific
qx,50%,2022-2024,Female,83,0.07712,Pacific
qx,50%,2022-2024,Female,84,0.08526,Pacific
qx,50%,2022-2024,Female,85,0.09429,Pacific
qx,50%,2022-2024,Female,86,0.10463,Pacific
qx,50%,2022-2024,Female,87,0.11625,Pacific
qx,50%,2022-2024,Female,88,0.12871,Pacific
qx,50%,2022-2024,Female,89,0.14265,Pacific
qx,50%,2022-2024,Female,90,0.15791,Pacific
qx,50%,2022-2024,Female,91,0.17415,Pacific
qx,50%,2022-2024,Female,92,0.19213,Pacific
qx,50%,2022-2024,Female,93,0.21087,Pacific
qx,50%,2022-2024,Female,94,0.23238,Pacific
qx,50%,2022-2024,Female,95,0.25397,Pacific
qx,50%,2022-2024,Female,96,0.27783,Pacific
qx,50%,2022-2024,Female,97,0.3035,Pacific
qx,50%,2022-2024,Female,98,0.32965,Pacific
qx,50%,2022-2024,Female,99,0.35914,Pacific
qx,50%,2022-2024,Female,100+,1,Pacific
qx,50%,2022-2024,Male,0,0.00685,Pacific
qx,50%,2022-2024,Male,1,3.20E-04,Pacific
qx,50%,2022-2024,Male,2,2.50E-04,Pacific
qx,50%,2022-2024,Male,3,2.00E-04,Pacific
qx,50%,2022-2024,Male,4,1.70E-04,Pacific
qx,50%,2022-2024,Male,5,1.50E-04,Pacific
qx,50%,2022-2024,Male,6,1.30E-04,Pacific
qx,50%,2022-2024,Male,7,1.20E-04,Pacific
qx,50%,2022-2024,Male,8,1.20E-04,Pacific
qx,50%,2022-2024,Male,9,1.20E-04,Pacific
qx,50%,2022-2024,Male,10,1.30E-04,Pacific
qx,50%,2022-2024,Male,11,1.50E-04,Pacific
qx,50%,2022-2024,Male,12,1.70E-04,Pacific
qx,50%,2022-2024,Male,13,2.00E-04,Pacific
qx,50%,2022-2024,Male,14,2.40E-04,Pacific
qx,50%,2022-2024,Male,15,3.00E-04,Pacific
qx,50%,2022-2024,Male,16,3.80E-04,Pacific
qx,50%,2022-2024,Male,17,4.90E-04,Pacific
qx,50%,2022-2024,Male,18,5.90E-04,Pacific
qx,50%,2022-2024,Male,19,6.70E-04,Pacific
qx,50%,2022-2024,Male,20,7.30E-04,Pacific
qx,50%,2022-2024,Male,21,7.80E-04,Pacific
qx,50%,2022-2024,Male,22,8.20E-04,Pacific
qx,50%,2022-2024,Male,23,8.70E-04,Pacific
qx,50%,2022-2024,Male,24,9.20E-04,Pacific
qx,50%,2022-2024,Male,25,9.60E-04,Pacific
qx,50%,2022-2024,Male,26,9.80E-04,Pacific
qx,50%,2022-2024,Male,27,0.00101,Pacific
qx,50%,2022-2024,Male,28,0.00105,Pacific
qx,50%,2022-2024,Male,29,0.0011,Pacific
qx,50%,2022-2024,Male,30,0.00117,Pacific
qx,50%,2022-2024,Male,31,0.00123,Pacific
qx,50%,2022-2024,Male,32,0.0013,Pacific
qx,50%,2022-2024,Male,33,0.00138,Pacific
qx,50%,2022-2024,Male,34,0.00145,Pacific
qx,50%,2022-2024,Male,35,0.00154,Pacific
qx,50%,2022-2024,Male,36,0.00164,Pacific
qx,50%,2022-2024,Male,37,0.00176,Pacific
qx,50%,2022-2024,Male,38,0.0019,Pacific
qx,50%,2022-2024,Male,39,0.00206,Pacific
qx,50%,2022-2024,Male,40,0.00224,Pacific
qx,50%,2022-2024,Male,41,0.00243,Pacific
qx,50%,2022-2024,Male,42,0.00264,Pacific
qx,50%,2022-2024,Male,43,0.00288,Pacific
qx,50%,2022-2024,Male,44,0.00312,Pacific
qx,50%,2022-2024,Male,45,0.00339,Pacific
qx,50%,2022-2024,Male,46,0.00371,Pacific
qx,50%,2022-2024,Male,47,0.00403,Pacific
qx,50%,2022-2024,Male,48,0.00438,Pacific
qx,50%,2022-2024,Male,49,0.00477,Pacific
qx,50%,2022-2024,Male,50,0.00518,Pacific
qx,50%,2022-2024,Male,51,0.00563,Pacific
qx,50%,2022-2024,Male,52,0.00613,Pacific
qx,50%,2022-2024,Male,53,0.00671,Pacific
qx,50%,2022-2024,Male,54,0.0073,Pacific
qx,50%,2022-2024,Male,55,0.00794,Pacific
qx,50%,2022-2024,Male,56,0.00863,Pacific
qx,50%,2022-2024,Male,57,0.00941,Pacific
qx,50%,2022-2024,Male,58,0.01022,Pacific
qx,50%,2022-2024,Male,59,0.01111,Pacific
qx,50%,2022-2024,Male,60,0.01207,Pacific
qx,50%,2022-2024,Male,61,0.01315,Pacific
qx,50%,2022-2024,Male,62,0.01428,Pacific
qx,50%,2022-2024,Male,63,0.01551,Pacific
qx,50%,2022-2024,Male,64,0.01692,Pacific
qx,50%,2022-2024,Male,65,0.01853,Pacific
qx,50%,2022-2024,Male,66,0.02025,Pacific
qx,50%,2022-2024,Male,67,0.02226,Pacific
qx,50%,2022-2024,Male,68,0.02445,Pacific
qx,50%,2022-2024,Male,69,0.02693,Pacific
qx,50%,2022-2024,Male,70,0.02971,Pacific
qx,50%,2022-2024,Male,71,0.0327,Pacific
qx,50%,2022-2024,Male,72,0.03601,Pacific
qx,50%,2022-2024,Male,73,0.03966,Pacific
qx,50%,2022-2024,Male,74,0.04362,Pacific
qx,50%,2022-2024,Male,75,0.04808,Pacific
qx,50%,2022-2024,Male,76,0.05276,Pacific
qx,50%,2022-2024,Male,77,0.0577,Pacific
qx,50%,2022-2024,Male,78,0.06362,Pacific
qx,50%,2022-2024,Male,79,0.06998,Pacific
qx,50%,2022-2024,Male,80,0.07696,Pacific
qx,50%,2022-2024,Male,81,0.08454,Pacific
qx,50%,2022-2024,Male,82,0.09282,Pacific
qx,50%,2022-2024,Male,83,0.10254,Pacific
qx,50%,2022-2024,Male,84,0.11273,Pacific
qx,50%,2022-2024,Male,85,0.12361,Pacific
qx,50%,2022-2024,Male,86,0.13563,Pacific
qx,50%,2022-2024,Male,87,0.14896,Pacific
qx,50%,2022-2024,Male,88,0.16234,Pacific
qx,50%,2022-2024,Male,89,0.17691,Pacific
qx,50%,2022-2024,Male,90,0.19263,Pacific
qx,50%,2022-2024,Male,91,0.20931,Pacific
qx,50%,2022-2024,Male,92,0.2275,Pacific
qx,50%,2022-2024,Male,93,0.24603,Pacific
qx,50%,2022-2024,Male,94,0.26766,Pacific
qx,50%,2022-2024,Male,95,0.28865,Pacific
qx,50%,2022-2024,Male,96,0.31292,Pacific
qx,50%,2022-2024,Male,97,0.33854,Pacific
qx,50%,2022-2024,Male,98,0.36541,Pacific
qx,50%,2022-2024,Male,99,0.39689,Pacific
qx,50%,2022-2024,Male,100+,1,Pacific
qx,97.50%,2022-2024,Female,0,0.00617,Pacific
qx,97.50%,2022-2024,Female,1,3.40E-04,Pacific
qx,97.50%,2022-2024,Female,2,2.50E-04,Pacific
qx,97.50%,2022-2024,Female,3,2.00E-04,Pacific
qx,97.50%,2022-2024,Female,4,1.70E-04,Pacific
qx,97.50%,2022-2024,Female,5,1.50E-04,Pacific
qx,97.50%,2022-2024,Female,6,1.30E-04,Pacific
qx,97.50%,2022-2024,Female,7,1.20E-04,Pacific
qx,97.50%,2022-2024,Female,8,1.20E-04,Pacific
qx,97.50%,2022-2024,Female,9,1.20E-04,Pacific
qx,97.50%,2022-2024,Female,10,1.20E-04,Pacific
qx,97.50%,2022-2024,Female,11,1.30E-04,Pacific
qx,97.50%,2022-2024,Female,12,1.50E-04,Pacific
qx,97.50%,2022-2024,Female,13,1.70E-04,Pacific
qx,97.50%,2022-2024,Female,14,2.00E-04,Pacific
qx,97.50%,2022-2024,Female,15,2.40E-04,Pacific
qx,97.50%,2022-2024,Female,16,2.90E-04,Pacific
qx,97.50%,2022-2024,Female,17,3.60E-04,Pacific
qx,97.50%,2022-2024,Female,18,4.30E-04,Pacific
qx,97.50%,2022-2024,Female,19,4.80E-04,Pacific
qx,97.50%,2022-2024,Female,20,5.10E-04,Pacific
qx,97.50%,2022-2024,Female,21,5.30E-04,Pacific
qx,97.50%,2022-2024,Female,22,5.60E-04,Pacific
qx,97.50%,2022-2024,Female,23,5.80E-04,Pacific
qx,97.50%,2022-2024,Female,24,6.10E-04,Pacific
qx,97.50%,2022-2024,Female,25,6.50E-04,Pacific
qx,97.50%,2022-2024,Female,26,6.60E-04,Pacific
qx,97.50%,2022-2024,Female,27,6.80E-04,Pacific
qx,97.50%,2022-2024,Female,28,7.10E-04,Pacific
qx,97.50%,2022-2024,Female,29,7.40E-04,Pacific
qx,97.50%,2022-2024,Female,30,7.90E-04,Pacific
qx,97.50%,2022-2024,Female,31,8.30E-04,Pacific
qx,97.50%,2022-2024,Female,32,8.80E-04,Pacific
qx,97.50%,2022-2024,Female,33,9.50E-04,Pacific
qx,97.50%,2022-2024,Female,34,0.00101,Pacific
qx,97.50%,2022-2024,Female,35,0.00111,Pacific
qx,97.50%,2022-2024,Female,36,0.0012,Pacific
qx,97.50%,2022-2024,Female,37,0.00131,Pacific
qx,97.50%,2022-2024,Female,38,0.00144,Pacific
qx,97.50%,2022-2024,Female,39,0.00155,Pacific
qx,97.50%,2022-2024,Female,40,0.00169,Pacific
qx,97.50%,2022-2024,Female,41,0.00183,Pacific
qx,97.50%,2022-2024,Female,42,0.00202,Pacific
qx,97.50%,2022-2024,Female,43,0.0022,Pacific
qx,97.50%,2022-2024,Female,44,0.00241,Pacific
qx,97.50%,2022-2024,Female,45,0.00265,Pacific
qx,97.50%,2022-2024,Female,46,0.00289,Pacific
qx,97.50%,2022-2024,Female,47,0.00317,Pacific
qx,97.50%,2022-2024,Female,48,0.00345,Pacific
qx,97.50%,2022-2024,Female,49,0.0038,Pacific
qx,97.50%,2022-2024,Female,50,0.00411,Pacific
qx,97.50%,2022-2024,Female,51,0.00443,Pacific
qx,97.50%,2022-2024,Female,52,0.00479,Pacific
qx,97.50%,2022-2024,Female,53,0.00516,Pacific
qx,97.50%,2022-2024,Female,54,0.00559,Pacific
qx,97.50%,2022-2024,Female,55,0.00608,Pacific
qx,97.50%,2022-2024,Female,56,0.00656,Pacific
qx,97.50%,2022-2024,Female,57,0.00713,Pacific
qx,97.50%,2022-2024,Female,58,0.00765,Pacific
qx,97.50%,2022-2024,Female,59,0.0084,Pacific
qx,97.50%,2022-2024,Female,60,0.00906,Pacific
qx,97.50%,2022-2024,Female,61,0.00988,Pacific
qx,97.50%,2022-2024,Female,62,0.01079,Pacific
qx,97.50%,2022-2024,Female,63,0.01177,Pacific
qx,97.50%,2022-2024,Female,64,0.01287,Pacific
qx,97.50%,2022-2024,Female,65,0.01421,Pacific
qx,97.50%,2022-2024,Female,66,0.0155,Pacific
qx,97.50%,2022-2024,Female,67,0.01697,Pacific
qx,97.50%,2022-2024,Female,68,0.01864,Pacific
qx,97.50%,2022-2024,Female,69,0.0204,Pacific
qx,97.50%,2022-2024,Female,70,0.02232,Pacific
qx,97.50%,2022-2024,Female,71,0.02463,Pacific
qx,97.50%,2022-2024,Female,72,0.02715,Pacific
qx,97.50%,2022-2024,Female,73,0.0299,Pacific
qx,97.50%,2022-2024,Female,74,0.0332,Pacific
qx,97.50%,2022-2024,Female,75,0.03681,Pacific
qx,97.50%,2022-2024,Female,76,0.04099,Pacific
qx,97.50%,2022-2024,Female,77,0.04546,Pacific
qx,97.50%,2022-2024,Female,78,0.05106,Pacific
qx,97.50%,2022-2024,Female,79,0.05636,Pacific
qx,97.50%,2022-2024,Female,80,0.06222,Pacific
qx,97.50%,2022-2024,Female,81,0.0684,Pacific
qx,97.50%,2022-2024,Female,82,0.07571,Pacific
qx,97.50%,2022-2024,Female,83,0.08424,Pacific
qx,97.50%,2022-2024,Female,84,0.09316,Pacific
qx,97.50%,2022-2024,Female,85,0.10344,Pacific
qx,97.50%,2022-2024,Female,86,0.11407,Pacific
qx,97.50%,2022-2024,Female,87,0.12739,Pacific
qx,97.50%,2022-2024,Female,88,0.14141,Pacific
qx,97.50%,2022-2024,Female,89,0.15583,Pacific
qx,97.50%,2022-2024,Female,90,0.17231,Pacific
qx,97.50%,2022-2024,Female,91,0.19094,Pacific
qx,97.50%,2022-2024,Female,92,0.21175,Pacific
qx,97.50%,2022-2024,Female,93,0.23583,Pacific
qx,97.50%,2022-2024,Female,94,0.25885,Pacific
qx,97.50%,2022-2024,Female,95,0.28507,Pacific
qx,97.50%,2022-2024,Female,96,0.31245,Pacific
qx,97.50%,2022-2024,Female,97,0.34528,Pacific
qx,97.50%,2022-2024,Female,98,0.38107,Pacific
qx,97.50%,2022-2024,Female,99,0.42281,Pacific
qx,97.50%,2022-2024,Female,100+,1,Pacific
qx,97.50%,2022-2024,Male,0,0.00785,Pacific
qx,97.50%,2022-2024,Male,1,4.30E-04,Pacific
qx,97.50%,2022-2024,Male,2,3.30E-04,Pacific
qx,97.50%,2022-2024,Male,3,2.60E-04,Pacific
qx,97.50%,2022-2024,Male,4,2.20E-04,Pacific
qx,97.50%,2022-2024,Male,5,1.90E-04,Pacific
qx,97.50%,2022-2024,Male,6,1.70E-04,Pacific
qx,97.50%,2022-2024,Male,7,1.60E-04,Pacific
qx,97.50%,2022-2024,Male,8,1.60E-04,Pacific
qx,97.50%,2022-2024,Male,9,1.60E-04,Pacific
qx,97.50%,2022-2024,Male,10,1.70E-04,Pacific
qx,97.50%,2022-2024,Male,11,1.80E-04,Pacific
qx,97.50%,2022-2024,Male,12,2.10E-04,Pacific
qx,97.50%,2022-2024,Male,13,2.40E-04,Pacific
qx,97.50%,2022-2024,Male,14,2.90E-04,Pacific
qx,97.50%,2022-2024,Male,15,3.60E-04,Pacific
qx,97.50%,2022-2024,Male,16,4.50E-04,Pacific
qx,97.50%,2022-2024,Male,17,5.70E-04,Pacific
qx,97.50%,2022-2024,Male,18,7.00E-04,Pacific
qx,97.50%,2022-2024,Male,19,7.90E-04,Pacific
qx,97.50%,2022-2024,Male,20,8.60E-04,Pacific
qx,97.50%,2022-2024,Male,21,9.10E-04,Pacific
qx,97.50%,2022-2024,Male,22,9.60E-04,Pacific
qx,97.50%,2022-2024,Male,23,0.00102,Pacific
qx,97.50%,2022-2024,Male,24,0.00108,Pacific
qx,97.50%,2022-2024,Male,25,0.00112,Pacific
qx,97.50%,2022-2024,Male,26,0.00114,Pacific
qx,97.50%,2022-2024,Male,27,0.00116,Pacific
qx,97.50%,2022-2024,Male,28,0.0012,Pacific
qx,97.50%,2022-2024,Male,29,0.00127,Pacific
qx,97.50%,2022-2024,Male,30,0.00135,Pacific
qx,97.50%,2022-2024,Male,31,0.00143,Pacific
qx,97.50%,2022-2024,Male,32,0.00152,Pacific
qx,97.50%,2022-2024,Male,33,0.00161,Pacific
qx,97.50%,2022-2024,Male,34,0.00172,Pacific
qx,97.50%,2022-2024,Male,35,0.00185,Pacific
qx,97.50%,2022-2024,Male,36,0.00202,Pacific
qx,97.50%,2022-2024,Male,37,0.00216,Pacific
qx,97.50%,2022-2024,Male,38,0.0023,Pacific
qx,97.50%,2022-2024,Male,39,0.00245,Pacific
qx,97.50%,2022-2024,Male,40,0.00262,Pacific
qx,97.50%,2022-2024,Male,41,0.00283,Pacific
qx,97.50%,2022-2024,Male,42,0.00311,Pacific
qx,97.50%,2022-2024,Male,43,0.00334,Pacific
qx,97.50%,2022-2024,Male,44,0.00361,Pacific
qx,97.50%,2022-2024,Male,45,0.00393,Pacific
qx,97.50%,2022-2024,Male,46,0.0042,Pacific
qx,97.50%,2022-2024,Male,47,0.0046,Pacific
qx,97.50%,2022-2024,Male,48,0.00498,Pacific
qx,97.50%,2022-2024,Male,49,0.0054,Pacific
qx,97.50%,2022-2024,Male,50,0.00583,Pacific
qx,97.50%,2022-2024,Male,51,0.00631,Pacific
qx,97.50%,2022-2024,Male,52,0.00681,Pacific
qx,97.50%,2022-2024,Male,53,0.00743,Pacific
qx,97.50%,2022-2024,Male,54,0.00814,Pacific
qx,97.50%,2022-2024,Male,55,0.0088,Pacific
qx,97.50%,2022-2024,Male,56,0.00954,Pacific
qx,97.50%,2022-2024,Male,57,0.01035,Pacific
qx,97.50%,2022-2024,Male,58,0.01123,Pacific
qx,97.50%,2022-2024,Male,59,0.01227,Pacific
qx,97.50%,2022-2024,Male,60,0.0133,Pacific
qx,97.50%,2022-2024,Male,61,0.01449,Pacific
qx,97.50%,2022-2024,Male,62,0.0157,Pacific
qx,97.50%,2022-2024,Male,63,0.01699,Pacific
qx,97.50%,2022-2024,Male,64,0.01855,Pacific
qx,97.50%,2022-2024,Male,65,0.02024,Pacific
qx,97.50%,2022-2024,Male,66,0.0223,Pacific
qx,97.50%,2022-2024,Male,67,0.02447,Pacific
qx,97.50%,2022-2024,Male,68,0.0269,Pacific
qx,97.50%,2022-2024,Male,69,0.02951,Pacific
qx,97.50%,2022-2024,Male,70,0.0323,Pacific
qx,97.50%,2022-2024,Male,71,0.03584,Pacific
qx,97.50%,2022-2024,Male,72,0.03965,Pacific
qx,97.50%,2022-2024,Male,73,0.04325,Pacific
qx,97.50%,2022-2024,Male,74,0.04756,Pacific
qx,97.50%,2022-2024,Male,75,0.0522,Pacific
qx,97.50%,2022-2024,Male,76,0.05749,Pacific
qx,97.50%,2022-2024,Male,77,0.06317,Pacific
qx,97.50%,2022-2024,Male,78,0.06932,Pacific
qx,97.50%,2022-2024,Male,79,0.0764,Pacific
qx,97.50%,2022-2024,Male,80,0.08388,Pacific
qx,97.50%,2022-2024,Male,81,0.09184,Pacific
qx,97.50%,2022-2024,Male,82,0.10088,Pacific
qx,97.50%,2022-2024,Male,83,0.11157,Pacific
qx,97.50%,2022-2024,Male,84,0.1228,Pacific
qx,97.50%,2022-2024,Male,85,0.13516,Pacific
qx,97.50%,2022-2024,Male,86,0.14799,Pacific
qx,97.50%,2022-2024,Male,87,0.16221,Pacific
qx,97.50%,2022-2024,Male,88,0.17926,Pacific
qx,97.50%,2022-2024,Male,89,0.19355,Pacific
qx,97.50%,2022-2024,Male,90,0.21014,Pacific
qx,97.50%,2022-2024,Male,91,0.2291,Pacific
qx,97.50%,2022-2024,Male,92,0.25039,Pacific
qx,97.50%,2022-2024,Male,93,0.27595,Pacific
qx,97.50%,2022-2024,Male,94,0.30061,Pacific
qx,97.50%,2022-2024,Male,95,0.32371,Pacific
qx,97.50%,2022-2024,Male,96,0.35316,Pacific
qx,97.50%,2022-2024,Male,97,0.3841,Pacific
qx,97.50%,2022-2024,Male,98,0.42048,Pacific
qx,97.50%,2022-2024,Male,99,0.46468,Pacific
qx,97.50%,2022-2024,Male,100+,1,Pacific
mx,2.50%,2022-2024,Female,0,0.00452,Pacific
mx,2.50%,2022-2024,Female,1,1.80E-04,Pacific
mx,2.50%,2022-2024,Female,2,1.50E-04,Pacific
mx,2.50%,2022-2024,Female,3,1.20E-04,Pacific
mx,2.50%,2022-2024,Female,4,1.00E-04,Pacific
mx,2.50%,2022-2024,Female,5,9.00E-05,Pacific
mx,2.50%,2022-2024,Female,6,8.00E-05,Pacific
mx,2.50%,2022-2024,Female,7,7.00E-05,Pacific
mx,2.50%,2022-2024,Female,8,7.00E-05,Pacific
mx,2.50%,2022-2024,Female,9,7.00E-05,Pacific
mx,2.50%,2022-2024,Female,10,7.00E-05,Pacific
mx,2.50%,2022-2024,Female,11,8.00E-05,Pacific
mx,2.50%,2022-2024,Female,12,9.00E-05,Pacific
mx,2.50%,2022-2024,Female,13,1.00E-04,Pacific
mx,2.50%,2022-2024,Female,14,1.20E-04,Pacific
mx,2.50%,2022-2024,Female,15,1.50E-04,Pacific
mx,2.50%,2022-2024,Female,16,1.80E-04,Pacific
mx,2.50%,2022-2024,Female,17,2.30E-04,Pacific
mx,2.50%,2022-2024,Female,18,2.80E-04,Pacific
mx,2.50%,2022-2024,Female,19,3.10E-04,Pacific
mx,2.50%,2022-2024,Female,20,3.30E-04,Pacific
mx,2.50%,2022-2024,Female,21,3.50E-04,Pacific
mx,2.50%,2022-2024,Female,22,3.70E-04,Pacific
mx,2.50%,2022-2024,Female,23,4.00E-04,Pacific
mx,2.50%,2022-2024,Female,24,4.40E-04,Pacific
mx,2.50%,2022-2024,Female,25,4.60E-04,Pacific
mx,2.50%,2022-2024,Female,26,4.80E-04,Pacific
mx,2.50%,2022-2024,Female,27,4.90E-04,Pacific
mx,2.50%,2022-2024,Female,28,5.20E-04,Pacific
mx,2.50%,2022-2024,Female,29,5.40E-04,Pacific
mx,2.50%,2022-2024,Female,30,5.70E-04,Pacific
mx,2.50%,2022-2024,Female,31,5.90E-04,Pacific
mx,2.50%,2022-2024,Female,32,6.30E-04,Pacific
mx,2.50%,2022-2024,Female,33,6.70E-04,Pacific
mx,2.50%,2022-2024,Female,34,7.20E-04,Pacific
mx,2.50%,2022-2024,Female,35,7.70E-04,Pacific
mx,2.50%,2022-2024,Female,36,8.50E-04,Pacific
mx,2.50%,2022-2024,Female,37,0.00093,Pacific
mx,2.50%,2022-2024,Female,38,0.00102,Pacific
mx,2.50%,2022-2024,Female,39,0.00112,Pacific
mx,2.50%,2022-2024,Female,40,0.00124,Pacific
